"year","council","income","activity","val"
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Opotiki District Council","Interest expenditure","Environmental protection",0
2010,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Opotiki District Council","Rates","Environmental protection",0
2009,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Opotiki District Council","Interest income","Environmental protection",0
2009,"Opotiki District Council","Dividend income","Environmental protection",0
2009,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2009,"Opotiki District Council","Employee costs","Environmental protection",0
2009,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
2009,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Opotiki District Council","Interest expenditure","Environmental protection",0
2009,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Opotiki District Council","Rates","Culture",217
2014,"Opotiki District Council","Regulatory income and petrol tax","Culture",22
2014,"Opotiki District Council","Current grants, subsidies, and donations income","Culture",0
2014,"Opotiki District Council","Interest income","Culture",0
2014,"Opotiki District Council","Dividend income","Culture",0
2014,"Opotiki District Council","Sales and other operating income","Culture",12
2014,"Opotiki District Council","Employee costs","Culture",126
2014,"Opotiki District Council","Depreciation and amortisation","Culture",41
2014,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Opotiki District Council","Interest expenditure","Culture",0
2014,"Opotiki District Council","Purchases and other operating expenditure","Culture",32
2013,"Opotiki District Council","Rates","Culture",195
2013,"Opotiki District Council","Regulatory income and petrol tax","Culture",0
2013,"Opotiki District Council","Current grants, subsidies, and donations income","Culture",0
2013,"Opotiki District Council","Interest income","Culture",0
2013,"Opotiki District Council","Dividend income","Culture",0
2013,"Opotiki District Council","Sales and other operating income","Culture",40
2013,"Opotiki District Council","Employee costs","Culture",122
2013,"Opotiki District Council","Depreciation and amortisation","Culture",35
2013,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Opotiki District Council","Interest expenditure","Culture",0
2013,"Opotiki District Council","Purchases and other operating expenditure","Culture",27
2012,"Opotiki District Council","Rates","Culture",184
2012,"Opotiki District Council","Regulatory income and petrol tax","Culture",0
