"year","council","income","activity","val"
2011,"Auckland Transport","Purchases and other operating expenditure","Property",0
2014,"Auckland Transport","Rates","Emergency management",0
2014,"Auckland Transport","Regulatory income and petrol tax","Emergency management",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Emergency management",0
2014,"Auckland Transport","Interest income","Emergency management",0
2014,"Auckland Transport","Dividend income","Emergency management",0
2014,"Auckland Transport","Sales and other operating income","Emergency management",0
2014,"Auckland Transport","Employee costs","Emergency management",0
2014,"Auckland Transport","Depreciation and amortisation","Emergency management",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Emergency management",0
2014,"Auckland Transport","Interest expenditure","Emergency management",0
2014,"Auckland Transport","Purchases and other operating expenditure","Emergency management",0
2013,"Auckland Transport","Rates","Emergency management",0
2013,"Auckland Transport","Regulatory income and petrol tax","Emergency management",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Emergency management",0
2013,"Auckland Transport","Interest income","Emergency management",0
2013,"Auckland Transport","Dividend income","Emergency management",0
2013,"Auckland Transport","Sales and other operating income","Emergency management",0
2013,"Auckland Transport","Employee costs","Emergency management",0
2013,"Auckland Transport","Depreciation and amortisation","Emergency management",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Emergency management",0
2013,"Auckland Transport","Interest expenditure","Emergency management",0
2013,"Auckland Transport","Purchases and other operating expenditure","Emergency management",0
2012,"Auckland Transport","Rates","Emergency management",0
2012,"Auckland Transport","Regulatory income and petrol tax","Emergency management",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Emergency management",0
2012,"Auckland Transport","Interest income","Emergency management",0
2012,"Auckland Transport","Dividend income","Emergency management",0
2012,"Auckland Transport","Sales and other operating income","Emergency management",0
2012,"Auckland Transport","Employee costs","Emergency management",0
2012,"Auckland Transport","Depreciation and amortisation","Emergency management",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Emergency management",0
2012,"Auckland Transport","Interest expenditure","Emergency management",0
2012,"Auckland Transport","Purchases and other operating expenditure","Emergency management",0
2011,"Auckland Transport","Rates","Emergency management",0
2011,"Auckland Transport","Regulatory income and petrol tax","Emergency management",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Emergency management",0
2011,"Auckland Transport","Interest income","Emergency management",0
2011,"Auckland Transport","Dividend income","Emergency management",0
2011,"Auckland Transport","Sales and other operating income","Emergency management",0
2011,"Auckland Transport","Employee costs","Emergency management",0
2011,"Auckland Transport","Depreciation and amortisation","Emergency management",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Emergency management",0
2011,"Auckland Transport","Interest expenditure","Emergency management",0
2011,"Auckland Transport","Purchases and other operating expenditure","Emergency management",0
2014,"Auckland Transport","Rates","Planning and regulation",0
2014,"Auckland Transport","Regulatory income and petrol tax","Planning and regulation",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Planning and regulation",0
2014,"Auckland Transport","Interest income","Planning and regulation",0
2014,"Auckland Transport","Dividend income","Planning and regulation",0
2014,"Auckland Transport","Sales and other operating income","Planning and regulation",0
2014,"Auckland Transport","Employee costs","Planning and regulation",0
2014,"Auckland Transport","Depreciation and amortisation","Planning and regulation",0
