"year","council","income","activity","val"
2014,"Upper Hutt City Council","Current grants, subsidies, and donations income","Culture",0
2014,"Upper Hutt City Council","Interest income","Culture",0
2014,"Upper Hutt City Council","Dividend income","Culture",0
2014,"Upper Hutt City Council","Sales and other operating income","Culture",139
2014,"Upper Hutt City Council","Employee costs","Culture",1175
2014,"Upper Hutt City Council","Depreciation and amortisation","Culture",730
2014,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Culture",491
2014,"Upper Hutt City Council","Interest expenditure","Culture",60
2014,"Upper Hutt City Council","Purchases and other operating expenditure","Culture",714
2013,"Upper Hutt City Council","Rates","Culture",3206
2013,"Upper Hutt City Council","Regulatory income and petrol tax","Culture",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations income","Culture",0
2013,"Upper Hutt City Council","Interest income","Culture",0
2013,"Upper Hutt City Council","Dividend income","Culture",0
2013,"Upper Hutt City Council","Sales and other operating income","Culture",139
2013,"Upper Hutt City Council","Employee costs","Culture",1107
2013,"Upper Hutt City Council","Depreciation and amortisation","Culture",505
2013,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Upper Hutt City Council","Interest expenditure","Culture",232
2013,"Upper Hutt City Council","Purchases and other operating expenditure","Culture",1219
2012,"Upper Hutt City Council","Rates","Culture",3024
2012,"Upper Hutt City Council","Regulatory income and petrol tax","Culture",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations income","Culture",0
