"year","council","income","activity","val"
2011,"Hastings District Council","Interest expenditure","Solid waste/refuse",198
2011,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",2045
2010,"Hastings District Council","Rates","Solid waste/refuse",973
2010,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",110
2010,"Hastings District Council","Interest income","Solid waste/refuse",0
2010,"Hastings District Council","Dividend income","Solid waste/refuse",0
2010,"Hastings District Council","Sales and other operating income","Solid waste/refuse",7109
2010,"Hastings District Council","Employee costs","Solid waste/refuse",700
2010,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",984
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Hastings District Council","Interest expenditure","Solid waste/refuse",306
2010,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",3168
2009,"Hastings District Council","Rates","Solid waste/refuse",639
2009,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Hastings District Council","Interest income","Solid waste/refuse",0
2009,"Hastings District Council","Dividend income","Solid waste/refuse",0
2009,"Hastings District Council","Sales and other operating income","Solid waste/refuse",6132
2009,"Hastings District Council","Employee costs","Solid waste/refuse",663
2009,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",806
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Hastings District Council","Interest expenditure","Solid waste/refuse",155
2009,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",2730
2014,"Hastings District Council","Rates","Environmental protection",0
2014,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Hastings District Council","Interest income","Environmental protection",0
2014,"Hastings District Council","Dividend income","Environmental protection",0
2014,"Hastings District Council","Sales and other operating income","Environmental protection",0
2014,"Hastings District Council","Employee costs","Environmental protection",0
2014,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2014,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Hastings District Council","Interest expenditure","Environmental protection",0
2014,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Hastings District Council","Rates","Environmental protection",0
2013,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Hastings District Council","Interest income","Environmental protection",0
2013,"Hastings District Council","Dividend income","Environmental protection",0
2013,"Hastings District Council","Sales and other operating income","Environmental protection",0
2013,"Hastings District Council","Employee costs","Environmental protection",0
2013,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2013,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Hastings District Council","Interest expenditure","Environmental protection",0
2013,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Hastings District Council","Rates","Environmental protection",0
2012,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Hastings District Council","Interest income","Environmental protection",0
2012,"Hastings District Council","Dividend income","Environmental protection",0
2012,"Hastings District Council","Sales and other operating income","Environmental protection",0
2012,"Hastings District Council","Employee costs","Environmental protection",0
2012,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2012,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Hastings District Council","Interest expenditure","Environmental protection",0
2012,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Hastings District Council","Rates","Environmental protection",0
2011,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Hastings District Council","Interest income","Environmental protection",0
2011,"Hastings District Council","Dividend income","Environmental protection",0
2011,"Hastings District Council","Sales and other operating income","Environmental protection",0
2011,"Hastings District Council","Employee costs","Environmental protection",0
2011,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2011,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Hastings District Council","Interest expenditure","Environmental protection",0
2011,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Hastings District Council","Rates","Environmental protection",0
2010,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Hastings District Council","Interest income","Environmental protection",0
2010,"Hastings District Council","Dividend income","Environmental protection",0
2010,"Hastings District Council","Sales and other operating income","Environmental protection",0
2010,"Hastings District Council","Employee costs","Environmental protection",0
2010,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Hastings District Council","Interest expenditure","Environmental protection",0
2010,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Hastings District Council","Rates","Environmental protection",0
2009,"Hastings District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Hastings District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Hastings District Council","Interest income","Environmental protection",0
2009,"Hastings District Council","Dividend income","Environmental protection",0
2009,"Hastings District Council","Sales and other operating income","Environmental protection",0
2009,"Hastings District Council","Employee costs","Environmental protection",0
2009,"Hastings District Council","Depreciation and amortisation","Environmental protection",0
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Hastings District Council","Interest expenditure","Environmental protection",0
2009,"Hastings District Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Hastings District Council","Rates","Culture",0
2014,"Hastings District Council","Regulatory income and petrol tax","Culture",63
2014,"Hastings District Council","Current grants, subsidies, and donations income","Culture",22
2014,"Hastings District Council","Interest income","Culture",0
2014,"Hastings District Council","Dividend income","Culture",0
2014,"Hastings District Council","Sales and other operating income","Culture",202
2014,"Hastings District Council","Employee costs","Culture",1861
2014,"Hastings District Council","Depreciation and amortisation","Culture",421
2014,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",89
2014,"Hastings District Council","Interest expenditure","Culture",0
2014,"Hastings District Council","Purchases and other operating expenditure","Culture",1357
2013,"Hastings District Council","Rates","Culture",0
2013,"Hastings District Council","Regulatory income and petrol tax","Culture",73
2013,"Hastings District Council","Current grants, subsidies, and donations income","Culture",23
2013,"Hastings District Council","Interest income","Culture",0
2013,"Hastings District Council","Dividend income","Culture",0
2013,"Hastings District Council","Sales and other operating income","Culture",223
2013,"Hastings District Council","Employee costs","Culture",1974
2013,"Hastings District Council","Depreciation and amortisation","Culture",424
2013,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",1165
2013,"Hastings District Council","Interest expenditure","Culture",0
2013,"Hastings District Council","Purchases and other operating expenditure","Culture",1248
2012,"Hastings District Council","Rates","Culture",0
2012,"Hastings District Council","Regulatory income and petrol tax","Culture",80
2012,"Hastings District Council","Current grants, subsidies, and donations income","Culture",33
2012,"Hastings District Council","Interest income","Culture",0
2012,"Hastings District Council","Dividend income","Culture",0
2012,"Hastings District Council","Sales and other operating income","Culture",230
2012,"Hastings District Council","Employee costs","Culture",1976
2012,"Hastings District Council","Depreciation and amortisation","Culture",469
2012,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",275
2012,"Hastings District Council","Interest expenditure","Culture",0
2012,"Hastings District Council","Purchases and other operating expenditure","Culture",1214
2011,"Hastings District Council","Rates","Culture",0
2011,"Hastings District Council","Regulatory income and petrol tax","Culture",85
2011,"Hastings District Council","Current grants, subsidies, and donations income","Culture",21
2011,"Hastings District Council","Interest income","Culture",0
2011,"Hastings District Council","Dividend income","Culture",0
2011,"Hastings District Council","Sales and other operating income","Culture",225
2011,"Hastings District Council","Employee costs","Culture",1940
2011,"Hastings District Council","Depreciation and amortisation","Culture",443
2011,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",183
2011,"Hastings District Council","Interest expenditure","Culture",1
2011,"Hastings District Council","Purchases and other operating expenditure","Culture",1215
2010,"Hastings District Council","Rates","Culture",0
2010,"Hastings District Council","Regulatory income and petrol tax","Culture",84
2010,"Hastings District Council","Current grants, subsidies, and donations income","Culture",30
2010,"Hastings District Council","Interest income","Culture",0
2010,"Hastings District Council","Dividend income","Culture",0
2010,"Hastings District Council","Sales and other operating income","Culture",198
2010,"Hastings District Council","Employee costs","Culture",2455
2010,"Hastings District Council","Depreciation and amortisation","Culture",630
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",182
2010,"Hastings District Council","Interest expenditure","Culture",0
2010,"Hastings District Council","Purchases and other operating expenditure","Culture",1297
2009,"Hastings District Council","Rates","Culture",0
2009,"Hastings District Council","Regulatory income and petrol tax","Culture",122
2009,"Hastings District Council","Current grants, subsidies, and donations income","Culture",34
2009,"Hastings District Council","Interest income","Culture",0
2009,"Hastings District Council","Dividend income","Culture",0
2009,"Hastings District Council","Sales and other operating income","Culture",157
2009,"Hastings District Council","Employee costs","Culture",2419
2009,"Hastings District Council","Depreciation and amortisation","Culture",652
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Culture",0
2009,"Hastings District Council","Interest expenditure","Culture",0
2009,"Hastings District Council","Purchases and other operating expenditure","Culture",678
2014,"Hastings District Council","Rates","Recreation and sport",0
2014,"Hastings District Council","Regulatory income and petrol tax","Recreation and sport",1
2014,"Hastings District Council","Current grants, subsidies, and donations income","Recreation and sport",275
2014,"Hastings District Council","Interest income","Recreation and sport",0
