"year","council","income","activity","val"
2009,"Whangarei District Council","Interest expenditure","Solid waste/refuse",458
2009,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",10254
2014,"Whangarei District Council","Rates","Environmental protection",673
2014,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Whangarei District Council","Interest income","Environmental protection",0
2014,"Whangarei District Council","Dividend income","Environmental protection",0
2014,"Whangarei District Council","Sales and other operating income","Environmental protection",164
2014,"Whangarei District Council","Employee costs","Environmental protection",0
2014,"Whangarei District Council","Depreciation and amortisation","Environmental protection",0
2014,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Whangarei District Council","Interest expenditure","Environmental protection",0
2014,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",442
2013,"Whangarei District Council","Rates","Environmental protection",525
2013,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Whangarei District Council","Interest income","Environmental protection",0
2013,"Whangarei District Council","Dividend income","Environmental protection",0
2013,"Whangarei District Council","Sales and other operating income","Environmental protection",0
2013,"Whangarei District Council","Employee costs","Environmental protection",0
2013,"Whangarei District Council","Depreciation and amortisation","Environmental protection",335
2013,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Whangarei District Council","Interest expenditure","Environmental protection",118
2013,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",58
2012,"Whangarei District Council","Rates","Environmental protection",0
2012,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Whangarei District Council","Interest income","Environmental protection",0
2012,"Whangarei District Council","Dividend income","Environmental protection",0
2012,"Whangarei District Council","Sales and other operating income","Environmental protection",0
2012,"Whangarei District Council","Employee costs","Environmental protection",0
2012,"Whangarei District Council","Depreciation and amortisation","Environmental protection",0
2012,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Whangarei District Council","Interest expenditure","Environmental protection",0
2012,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Whangarei District Council","Rates","Environmental protection",0
2011,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Whangarei District Council","Interest income","Environmental protection",0
2011,"Whangarei District Council","Dividend income","Environmental protection",0
2011,"Whangarei District Council","Sales and other operating income","Environmental protection",0
2011,"Whangarei District Council","Employee costs","Environmental protection",0
2011,"Whangarei District Council","Depreciation and amortisation","Environmental protection",0
2011,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Whangarei District Council","Interest expenditure","Environmental protection",0
2011,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Whangarei District Council","Rates","Environmental protection",371
2010,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Whangarei District Council","Interest income","Environmental protection",0
2010,"Whangarei District Council","Dividend income","Environmental protection",0
2010,"Whangarei District Council","Sales and other operating income","Environmental protection",211
2010,"Whangarei District Council","Employee costs","Environmental protection",1042
2010,"Whangarei District Council","Depreciation and amortisation","Environmental protection",2
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Whangarei District Council","Interest expenditure","Environmental protection",0
2010,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",1110
2009,"Whangarei District Council","Rates","Environmental protection",341
2009,"Whangarei District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Whangarei District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Whangarei District Council","Interest income","Environmental protection",0
2009,"Whangarei District Council","Dividend income","Environmental protection",0
2009,"Whangarei District Council","Sales and other operating income","Environmental protection",243
2009,"Whangarei District Council","Employee costs","Environmental protection",567
2009,"Whangarei District Council","Depreciation and amortisation","Environmental protection",11
2009,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Environmental protection",3
2009,"Whangarei District Council","Interest expenditure","Environmental protection",0
2009,"Whangarei District Council","Purchases and other operating expenditure","Environmental protection",969
2014,"Whangarei District Council","Rates","Culture",0
2014,"Whangarei District Council","Regulatory income and petrol tax","Culture",0
2014,"Whangarei District Council","Current grants, subsidies, and donations income","Culture",0
2014,"Whangarei District Council","Interest income","Culture",0
2014,"Whangarei District Council","Dividend income","Culture",0
2014,"Whangarei District Council","Sales and other operating income","Culture",0
2014,"Whangarei District Council","Employee costs","Culture",0
2014,"Whangarei District Council","Depreciation and amortisation","Culture",0
2014,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Whangarei District Council","Interest expenditure","Culture",0
2014,"Whangarei District Council","Purchases and other operating expenditure","Culture",0
2013,"Whangarei District Council","Rates","Culture",0
2013,"Whangarei District Council","Regulatory income and petrol tax","Culture",0
2013,"Whangarei District Council","Current grants, subsidies, and donations income","Culture",0
2013,"Whangarei District Council","Interest income","Culture",0
2013,"Whangarei District Council","Dividend income","Culture",0
2013,"Whangarei District Council","Sales and other operating income","Culture",0
2013,"Whangarei District Council","Employee costs","Culture",0
2013,"Whangarei District Council","Depreciation and amortisation","Culture",0
2013,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Culture",0
