"year","council","income","activity","val"
2012,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2012,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Clutha District Council","Interest expenditure","Environmental protection",0
2012,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Clutha District Council","Rates","Environmental protection",0
2011,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Clutha District Council","Interest income","Environmental protection",0
2011,"Clutha District Council","Dividend income","Environmental protection",0
2011,"Clutha District Council","Sales and other operating income","Environmental protection",0
2011,"Clutha District Council","Employee costs","Environmental protection",0
2011,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2011,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Clutha District Council","Interest expenditure","Environmental protection",0
2011,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Clutha District Council","Rates","Environmental protection",0
2010,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Clutha District Council","Interest income","Environmental protection",0
2010,"Clutha District Council","Dividend income","Environmental protection",0
2010,"Clutha District Council","Sales and other operating income","Environmental protection",0
2010,"Clutha District Council","Employee costs","Environmental protection",0
2010,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Clutha District Council","Interest expenditure","Environmental protection",0
2010,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Clutha District Council","Rates","Environmental protection",0
2009,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Clutha District Council","Interest income","Environmental protection",0
2009,"Clutha District Council","Dividend income","Environmental protection",0
2009,"Clutha District Council","Sales and other operating income","Environmental protection",0
2009,"Clutha District Council","Employee costs","Environmental protection",0
2009,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Clutha District Council","Interest expenditure","Environmental protection",0
2009,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Clutha District Council","Rates","Culture",670
2014,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2014,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2014,"Clutha District Council","Interest income","Culture",0
2014,"Clutha District Council","Dividend income","Culture",0
2014,"Clutha District Council","Sales and other operating income","Culture",39
2014,"Clutha District Council","Employee costs","Culture",364
2014,"Clutha District Council","Depreciation and amortisation","Culture",108
2014,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Clutha District Council","Interest expenditure","Culture",0
2014,"Clutha District Council","Purchases and other operating expenditure","Culture",573
2013,"Clutha District Council","Rates","Culture",708
2013,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2013,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2013,"Clutha District Council","Interest income","Culture",0
2013,"Clutha District Council","Dividend income","Culture",0
2013,"Clutha District Council","Sales and other operating income","Culture",48
2013,"Clutha District Council","Employee costs","Culture",340
2013,"Clutha District Council","Depreciation and amortisation","Culture",130
2013,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Clutha District Council","Interest expenditure","Culture",0
2013,"Clutha District Council","Purchases and other operating expenditure","Culture",106
2012,"Clutha District Council","Rates","Culture",707
2012,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2012,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2012,"Clutha District Council","Interest income","Culture",0
2012,"Clutha District Council","Dividend income","Culture",0
2012,"Clutha District Council","Sales and other operating income","Culture",54
2012,"Clutha District Council","Employee costs","Culture",329
2012,"Clutha District Council","Depreciation and amortisation","Culture",101
2012,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Clutha District Council","Interest expenditure","Culture",0
2012,"Clutha District Council","Purchases and other operating expenditure","Culture",103
2011,"Clutha District Council","Rates","Culture",625
2011,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2011,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2011,"Clutha District Council","Interest income","Culture",0
2011,"Clutha District Council","Dividend income","Culture",0
2011,"Clutha District Council","Sales and other operating income","Culture",0
2011,"Clutha District Council","Employee costs","Culture",326
2011,"Clutha District Council","Depreciation and amortisation","Culture",113
2011,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Clutha District Council","Interest expenditure","Culture",0
2011,"Clutha District Council","Purchases and other operating expenditure","Culture",109
2010,"Clutha District Council","Rates","Culture",603
2010,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2010,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2010,"Clutha District Council","Interest income","Culture",0
2010,"Clutha District Council","Dividend income","Culture",0
2010,"Clutha District Council","Sales and other operating income","Culture",0
2010,"Clutha District Council","Employee costs","Culture",341
2010,"Clutha District Council","Depreciation and amortisation","Culture",116
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2010,"Clutha District Council","Interest expenditure","Culture",0
2010,"Clutha District Council","Purchases and other operating expenditure","Culture",88
2009,"Clutha District Council","Rates","Culture",563
2009,"Clutha District Council","Regulatory income and petrol tax","Culture",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Culture",0
2009,"Clutha District Council","Interest income","Culture",0
2009,"Clutha District Council","Dividend income","Culture",0
2009,"Clutha District Council","Sales and other operating income","Culture",0
2009,"Clutha District Council","Employee costs","Culture",306
2009,"Clutha District Council","Depreciation and amortisation","Culture",104
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Culture",0
2009,"Clutha District Council","Interest expenditure","Culture",0
2009,"Clutha District Council","Purchases and other operating expenditure","Culture",75
2014,"Clutha District Council","Rates","Recreation and sport",1637
2014,"Clutha District Council","Regulatory income and petrol tax","Recreation and sport",0
2014,"Clutha District Council","Current grants, subsidies, and donations income","Recreation and sport",0
2014,"Clutha District Council","Interest income","Recreation and sport",0
2014,"Clutha District Council","Dividend income","Recreation and sport",0
