"year","council","income","activity","val"
2010,"Timaru District Council","Interest income","Environmental protection",0
2010,"Timaru District Council","Dividend income","Environmental protection",0
2010,"Timaru District Council","Sales and other operating income","Environmental protection",0
2010,"Timaru District Council","Employee costs","Environmental protection",0
2010,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Timaru District Council","Interest expenditure","Environmental protection",0
2010,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Timaru District Council","Rates","Environmental protection",0
2009,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Timaru District Council","Interest income","Environmental protection",0
2009,"Timaru District Council","Dividend income","Environmental protection",0
2009,"Timaru District Council","Sales and other operating income","Environmental protection",0
2009,"Timaru District Council","Employee costs","Environmental protection",0
2009,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Timaru District Council","Interest expenditure","Environmental protection",0
2009,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Timaru District Council","Rates","Culture",0
2014,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Culture",85
2014,"Timaru District Council","Interest income","Culture",0
2014,"Timaru District Council","Dividend income","Culture",0
2014,"Timaru District Council","Sales and other operating income","Culture",257
2014,"Timaru District Council","Employee costs","Culture",1794
2014,"Timaru District Council","Depreciation and amortisation","Culture",730
2014,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Timaru District Council","Interest expenditure","Culture",0
2014,"Timaru District Council","Purchases and other operating expenditure","Culture",1385
2013,"Timaru District Council","Rates","Culture",0
2013,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2013,"Timaru District Council","Current grants, subsidies, and donations income","Culture",87
2013,"Timaru District Council","Interest income","Culture",0
2013,"Timaru District Council","Dividend income","Culture",0
2013,"Timaru District Council","Sales and other operating income","Culture",549
2013,"Timaru District Council","Employee costs","Culture",1698
2013,"Timaru District Council","Depreciation and amortisation","Culture",464
2013,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Timaru District Council","Interest expenditure","Culture",0
2013,"Timaru District Council","Purchases and other operating expenditure","Culture",500
2012,"Timaru District Council","Rates","Culture",0
2012,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2012,"Timaru District Council","Current grants, subsidies, and donations income","Culture",105
2012,"Timaru District Council","Interest income","Culture",0
2012,"Timaru District Council","Dividend income","Culture",0
2012,"Timaru District Council","Sales and other operating income","Culture",302
2012,"Timaru District Council","Employee costs","Culture",1717
2012,"Timaru District Council","Depreciation and amortisation","Culture",756
2012,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Timaru District Council","Interest expenditure","Culture",0
2012,"Timaru District Council","Purchases and other operating expenditure","Culture",910
2011,"Timaru District Council","Rates","Culture",0
2011,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Culture",125
2011,"Timaru District Council","Interest income","Culture",0
2011,"Timaru District Council","Dividend income","Culture",0
2011,"Timaru District Council","Sales and other operating income","Culture",304
2011,"Timaru District Council","Employee costs","Culture",1641
2011,"Timaru District Council","Depreciation and amortisation","Culture",744
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Timaru District Council","Interest expenditure","Culture",0
2011,"Timaru District Council","Purchases and other operating expenditure","Culture",918
2010,"Timaru District Council","Rates","Culture",0
2010,"Timaru District Council","Regulatory income and petrol tax","Culture",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Culture",241
2010,"Timaru District Council","Interest income","Culture",0
2010,"Timaru District Council","Dividend income","Culture",0
2010,"Timaru District Council","Sales and other operating income","Culture",496
2010,"Timaru District Council","Employee costs","Culture",1588
2010,"Timaru District Council","Depreciation and amortisation","Culture",691
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Culture",0
